student_id,course_code
24bds034,CS163
24bds034,B1(ASD151/HS151/New/New/New/New)
24bds034,B2(New/New/New/New)
24bds035,MA163
24bds035,CS162
24bds035,CS164
24bds035,DS164
24bds035,HS161
24bds035,CS163
24bds035,B1(ASD151/HS151/New/New/New/New)
24bds035,B2(New/New/New/New)
24bds036,MA163
24bds036,CS162
24bds036,CS164
24bds036,DS164
24bds036,HS161
24bds036,CS163
24bds036,B1(ASD151/HS151/New/New/New/New)
24bds036,B2(New/New/New/New)
24bds037,MA163
24bds037,CS162
24bds037,CS164
24bds037,DS164
24bds037,HS161
24bds037,CS163
24bds037,B1(ASD151/HS151/New/New/New/New)
24bds037,B2(New/New/New/New)
24bds038,MA163
24bds038,CS162
24bds038,CS164
24bds038,DS164
24bds038,HS161
24bds038,CS163
24bds038,B1(ASD151/HS151/New/New/New/New)
24bds038,B2(New/New/New/New)
24bds039,MA163
24bds039,CS162
24bds039,CS164
24bds039,DS164
24bds039,HS161
24bds039,CS163
24bds039,B1(ASD151/HS151/New/New/New/New)
24bds039,B2(New/New/New/New)
24bds040,MA163
24bds040,CS162
24bds040,CS164
24bds040,DS164
24bds040,HS161
24bds040,CS163
24bds040,B1(ASD151/HS151/New/New/New/New)
24bds040,B2(New/New/New/New)
24bds041,MA163
24bds041,CS162
24bds041,CS164
24bds041,DS164
24bds041,HS161
24bds041,CS163
24bds041,B1(ASD151/HS151/New/New/New/New)
24bds041,B2(New/New/New/New)
24bds042,MA163
24bds042,CS162
24bds042,CS164
24bds042,DS164
24bds042,HS161
24bds042,CS163
24bds042,B1(ASD151/HS151/New/New/New/New)
24bds042,B2(New/New/New/New)
24bds043,MA163
24bds043,CS162
24bds043,CS164
24bds043,DS164
24bds043,HS161
24bds043,CS163
24bds043,B1(ASD151/HS151/New/New/New/New)
24bds043,B2(New/New/New/New)
24bds044,MA163
24bds044,CS162
24bds044,CS164
24bds044,DS164
24bds044,HS161
24bds044,CS163
24bds044,B1(ASD151/HS151/New/New/New/New)
24bds044,B2(New/New/New/New)
24bds045,MA163
24bds045,CS162
24bds045,CS164
24bds045,DS164
24bds045,HS161
24bds045,CS163
24bds045,B1(ASD151/HS151/New/New/New/New)
24bds045,B2(New/New/New/New)
24bds046,MA163
24bds046,CS162
24bds046,CS164
24bds046,DS164
24bds046,HS161
24bds046,CS163
24bds046,B1(ASD151/HS151/New/New/New/New)
24bds046,B2(New/New/New/New)
24bds047,MA163
24bds047,CS162
24bds047,CS164
24bds047,DS164
24bds047,HS161
24bds047,CS163
24bds047,B1(ASD151/HS151/New/New/New/New)
24bds047,B2(New/New/New/New)
24bds048,MA163
24bds048,CS162
24bds048,CS164
24bds048,DS164
24bds048,HS161
24bds048,CS163
24bds048,B1(ASD151/HS151/New/New/New/New)
24bds048,B2(New/New/New/New)
24bds049,MA163
24bds049,CS162
24bds049,CS164
24bds049,DS164
24bds049,HS161
24bds049,CS163
24bds049,B1(ASD151/HS151/New/New/New/New)
24bds049,B2(New/New/New/New)
24bds050,MA163
24bds050,CS162
24bds050,CS164
24bds050,DS164
24bds050,HS161
24bds050,CS163
24bds050,B1(ASD151/HS151/New/New/New/New)
24bds050,B2(New/New/New/New)
24bds051,MA163
24bds051,CS162
24bds051,CS164
24bds051,DS164
24bds051,HS161
24bds051,CS163
24bds051,B1(ASD151/HS151/New/New/New/New)
24bds051,B2(New/New/New/New)
24bds052,MA163
24bds052,CS162
24bds052,CS164
24bds052,DS164
24bds052,HS161
24bds052,CS163
24bds052,B1(ASD151/HS151/New/New/New/New)
24bds052,B2(New/New/New/New)
24bds053,MA163
24bds053,CS162
24bds053,CS164
24bds053,DS164
24bds053,HS161
24bds053,CS163
24bds053,B1(ASD151/HS151/New/New/New/New)
24bds053,B2(New/New/New/New)
24bds054,MA163
24bds054,CS162
24bds054,CS164
24bds054,DS164
24bds054,HS161
24bds054,CS163
24bds054,B1(ASD151/HS151/New/New/New/New)
24bds054,B2(New/New/New/New)
24bds055,MA163
24bds055,CS162
24bds055,CS164
24bds055,DS164
24bds055,HS161
24bds055,CS163
24bds055,B1(ASD151/HS151/New/New/New/New)
24bds055,B2(New/New/New/New)
24bds056,MA163
24bds056,CS162
24bds056,CS164
24bds056,DS164
24bds056,HS161
24bds056,CS163
24bds056,B1(ASD151/HS151/New/New/New/New)
24bds056,B2(New/New/New/New)
24bds057,MA163
24bds057,CS162
24bds057,CS164
24bds057,DS164
24bds057,HS161
24bds057,CS163
24bds057,B1(ASD151/HS151/New/New/New/New)
24bds057,B2(New/New/New/New)
24bds058,MA163
24bds058,CS162
24bds058,CS164
24bds058,DS164
24bds058,HS161
24bds058,CS163
24bds058,B1(ASD151/HS151/New/New/New/New)
24bds058,B2(New/New/New/New)
24bds059,MA163
24bds059,CS162
24bds059,CS164
24bds059,DS164
24bds059,HS161
24bds059,CS163
24bds059,B1(ASD151/HS151/New/New/New/New)
24bds059,B2(New/New/New/New)
24bds060,MA163
24bds060,CS162
24bds060,CS164
24bds060,DS164
24bds060,HS161
24bds060,CS163
24bds060,B1(ASD151/HS151/New/New/New/New)
24bds060,B2(New/New/New/New)
24bds061,MA163
24bds061,CS162
24bds061,CS164
24bds061,DS164
24bds061,HS161
24bds061,CS163
24bds061,B1(ASD151/HS151/New/New/New/New)
24bds061,B2(New/New/New/New)
24bds062,MA163
24bds062,CS162
24bds062,CS164
24bds062,DS164
24bds062,HS161
24bds062,CS163
24bds062,B1(ASD151/HS151/New/New/New/New)
24bds062,B2(New/New/New/New)
24bds063,MA163
24bds063,CS162
24bds063,CS164
24bds063,DS164
24bds063,HS161
24bds063,CS163
24bds063,B1(ASD151/HS151/New/New/New/New)
24bds063,B2(New/New/New/New)
24bds064,MA163
24bds064,CS162
24bds064,CS164
24bds064,DS164
24bds064,HS161
24bds064,CS163
24bds064,B1(ASD151/HS151/New/New/New/New)
24bds064,B2(New/New/New/New)
24bds065,MA163
24bds065,CS162
24bds065,CS164
24bds065,DS164
24bds065,HS161
24bds065,CS163
24bds065,B1(ASD151/HS151/New/New/New/New)
24bds065,B2(New/New/New/New)
24bds066,MA163
24bds066,CS162
24bds066,CS164
24bds066,DS164
24bds066,HS161
24bds066,CS163
24bds066,B1(ASD151/HS151/New/New/New/New)
24bds066,B2(New/New/New/New)
24bds067,MA163
24bds067,CS162
24bds067,CS164
24bds067,DS164
24bds067,HS161
24bds067,CS163
24bds067,B1(ASD151/HS151/New/New/New/New)
24bds067,B2(New/New/New/New)
24bds068,MA163
24bds068,CS162
24bds068,CS164
24bds068,DS164
24bds068,HS161
24bds068,CS163
24bds068,B1(ASD151/HS151/New/New/New/New)
24bds068,B2(New/New/New/New)
24bds069,MA163
24bds069,CS162
24bds069,CS164
24bds069,DS164
24bds069,HS161
24bds069,CS163
24bds069,B1(ASD151/HS151/New/New/New/New)
24bds069,B2(New/New/New/New)
24bds070,MA163
24bds070,CS162
24bds070,CS164
24bds070,DS164
24bds070,HS161
24bds070,CS163
24bds070,B1(ASD151/HS151/New/New/New/New)
24bds070,B2(New/New/New/New)
24bds071,MA163
24bds071,CS162
24bds071,CS164
24bds071,DS164
24bds071,HS161
24bds071,CS163
24bds071,B1(ASD151/HS151/New/New/New/New)
24bds071,B2(New/New/New/New)
24bds072,MA163
24bds072,CS162
24bds072,CS164
24bds072,DS164
24bds072,HS161
24bds072,CS163
24bds072,B1(ASD151/HS151/New/New/New/New)
24bds072,B2(New/New/New/New)
24bds073,MA163
24bds073,CS162
24bds073,CS164
24bds073,DS164
24bds073,HS161
24bds073,CS163
24bds073,B1(ASD151/HS151/New/New/New/New)
24bds073,B2(New/New/New/New)
24bds074,MA163
24bds074,CS162
24bds074,CS164
24bds074,DS164
24bds074,HS161
24bds074,CS163
24bds074,B1(ASD151/HS151/New/New/New/New)
24bds074,B2(New/New/New/New)
24bds075,MA163
24bds075,CS162
24bds075,CS164
24bds075,DS164
24bds075,HS161
24bds075,CS163
24bds075,B1(ASD151/HS151/New/New/New/New)
24bds075,B2(New/New/New/New)
24bds076,MA163
24bds076,CS162
24bds076,CS164
24bds076,DS164
24bds076,HS161
24bds076,CS163
24bds076,B1(ASD151/HS151/New/New/New/New)
24bds076,B2(New/New/New/New)
24bds077,MA163
24bds077,CS162
24bds077,CS164
24bds077,DS164
24bds077,HS161
24bds077,CS163
24bds077,B1(ASD151/HS151/New/New/New/New)
24bds077,B2(New/New/New/New)
24bds078,MA163
24bds078,CS162
24bds078,CS164
24bds078,DS164
24bds078,HS161
24bds078,CS163
24bds078,B1(ASD151/HS151/New/New/New/New)
24bds078,B2(New/New/New/New)
24bds079,MA163
24bds079,CS162
24bds079,CS164
24bds079,DS164
24bds079,HS161
24bds079,CS163
24bds079,B1(ASD151/HS151/New/New/New/New)
24bds079,B2(New/New/New/New)
24bds080,MA163
24bds080,CS162
24bds080,CS164
24bds080,DS164
24bds080,HS161
24bds080,CS163
24bds080,B1(ASD151/HS151/New/New/New/New)
24bds080,B2(New/New/New/New)
24bds081,MA163
24bds081,CS162
24bds081,CS164
24bds081,DS164
24bds081,HS161
24bds081,CS163
24bds081,B1(ASD151/HS151/New/New/New/New)
24bds081,B2(New/New/New/New)
24bds082,MA163
24bds082,CS162
24bds082,CS164
24bds082,DS164
24bds082,HS161
24bds082,CS163
24bds082,B1(ASD151/HS151/New/New/New/New)
24bds082,B2(New/New/New/New)
24bds083,MA163
24bds083,CS162
24bds083,CS164
24bds083,DS164
24bds083,HS161
24bds083,CS163
24bds083,B1(ASD151/HS151/New/New/New/New)
24bds083,B2(New/New/New/New)
24bds084,MA163
24bds084,CS162
24bds084,CS164
24bds084,DS164
24bds084,HS161
24bds084,CS163
24bds084,B1(ASD151/HS151/New/New/New/New)
24bds084,B2(New/New/New/New)
24bds085,MA163
24bds085,CS162
24bds085,CS164
24bds085,DS164
24bds085,HS161
24bds085,CS163
24bds085,B1(ASD151/HS151/New/New/New/New)
24bds085,B2(New/New/New/New)
24bds086,MA163
24bds086,CS162
24bds086,CS164
24bds086,DS164
24bds086,HS161
24bds086,CS163
24bds086,B1(ASD151/HS151/New/New/New/New)
24bds086,B2(New/New/New/New)
24bds087,MA163
24bds087,CS162
24bds087,CS164
24bds087,DS164
24bds087,HS161
24bds087,CS163
24bds087,B1(ASD151/HS151/New/New/New/New)
24bds087,B2(New/New/New/New)
24bds088,MA163
24bds088,CS162
24bds088,CS164
24bds088,DS164
24bds088,HS161
24bds088,CS163
24bds088,B1(ASD151/HS151/New/New/New/New)
24bds088,B2(New/New/New/New)
24bds089,MA163
24bds089,CS162
24bds089,CS164
24bds089,DS164
24bds089,HS161
24bds089,CS163
24bds089,B1(ASD151/HS151/New/New/New/New)
24bds089,B2(New/New/New/New)
24bds090,MA163
24bds090,CS162
24bds090,CS164
24bds090,DS164
24bds090,HS161
24bds090,CS163
24bds090,B1(ASD151/HS151/New/New/New/New)
24bds090,B2(New/New/New/New)
24bds091,MA163
24bds091,CS162
24bds091,CS164
24bds091,DS164
24bds091,HS161
24bds091,CS163
24bds091,B1(ASD151/HS151/New/New/New/New)
24bds091,B2(New/New/New/New)
24bds092,MA163
24bds092,CS162
24bds092,CS164
24bds092,DS164
24bds092,HS161
24bds092,CS163
24bds092,B1(ASD151/HS151/New/New/New/New)
24bds092,B2(New/New/New/New)
24bds093,MA163
24bds093,CS162
24bds093,CS164
24bds093,DS164
24bds093,HS161
24bds093,CS163
24bds093,B1(ASD151/HS151/New/New/New/New)
24bds093,B2(New/New/New/New)
24bds094,MA163
24bds094,CS162
24bds094,CS164
24bds094,DS164
24bds094,HS161
24bds094,CS163
24bds094,B1(ASD151/HS151/New/New/New/New)
24bds094,B2(New/New/New/New)
24bds095,MA163
24bds095,CS162
24bds095,CS164
24bds095,DS164
24bds095,HS161
24bds095,CS163
24bds095,B1(ASD151/HS151/New/New/New/New)
24bds095,B2(New/New/New/New)
24bds096,MA163
24bds096,CS162
24bds096,CS164
24bds096,DS164
24bds096,HS161
24bds096,CS163
24bds096,B1(ASD151/HS151/New/New/New/New)
24bds096,B2(New/New/New/New)
24bds097,MA163
24bds097,CS162
24bds097,CS164
24bds097,DS164
24bds097,HS161
24bds097,CS163
24bds097,B1(ASD151/HS151/New/New/New/New)
24bds097,B2(New/New/New/New)
24bds098,MA163
24bds098,CS162
24bds098,CS164
24bds098,DS164
24bds098,HS161
24bds098,CS163
24bds098,B1(ASD151/HS151/New/New/New/New)
24bds098,B2(New/New/New/New)
24bds099,MA163
24bds099,CS162
24bds099,CS164
24bds099,DS164
24bds099,HS161
24bds099,CS163
24bds099,B1(ASD151/HS151/New/New/New/New)
24bds099,B2(New/New/New/New)
24bds100,MA163
24bds100,CS162
24bds100,CS164
24bds100,DS164
24bds100,HS161
24bds100,CS163
24bds100,B1(ASD151/HS151/New/New/New/New)
24bds100,B2(New/New/New/New)
24bec001,MA202
24bec001,CS162
24bec001,CS164
24bec001,HS161
24bec001,CS163
24bec001,new
24bec001,B1
24bec001,B2
24bec002,MA202
24bec002,CS162
24bec002,CS164
24bec002,HS161
24bec002,CS163
24bec002,new
24bec002,B1
24bec002,B2
24bec003,MA202
24bec003,CS162
24bec003,CS164
24bec003,HS161
24bec003,CS163
24bec003,new
24bec003,B1
24bec003,B2
24bec004,MA202
24bec004,CS162
24bec004,CS164
24bec004,HS161
24bec004,CS163
24bec004,new
24bec004,B1
24bec004,B2
24bec005,MA202
24bec005,CS162
24bec005,CS164
24bec005,HS161
24bec005,CS163
24bec005,new
24bec005,B1
24bec005,B2
24bec006,MA202
24bec006,CS162
24bec006,CS164
24bec006,HS161
24bec006,CS163
24bec006,new
24bec006,B1
24bec006,B2
24bec007,MA202
24bec007,CS162
24bec007,CS164
24bec007,HS161
24bec007,CS163
24bec007,new
24bec007,B1
24bec007,B2
24bec008,MA202
24bec008,CS162
24bec008,CS164
24bec008,HS161
24bec008,CS163
24bec008,new
24bec008,B1
24bec008,B2
24bec009,MA202
24bec009,CS162
24bec009,CS164
24bec009,HS161
24bec009,CS163
24bec009,new
24bec009,B1
24bec009,B2
24bec010,MA202
24bec010,CS162
24bec010,CS164
24bec010,HS161
24bec010,CS163
24bec010,new
24bec010,B1
24bec010,B2
24bec011,MA202
24bec011,CS162
24bec011,CS164
24bec011,HS161
24bec011,CS163
24bec011,new
24bec011,B1
24bec011,B2
24bec012,MA202
24bec012,CS162
24bec012,CS164
24bec012,HS161
24bec012,CS163
24bec012,new
24bec012,B1
24bec012,B2
24bec013,MA202
24bec013,CS162
24bec013,CS164
24bec013,HS161
24bec013,CS163
24bec013,new
24bec013,B1
24bec013,B2
24bec014,MA202
24bec014,CS162
24bec014,CS164
24bec014,HS161
24bec014,CS163
24bec014,new
24bec014,B1
24bec014,B2
24bec015,MA202
24bec015,CS162
24bec015,CS164
24bec015,HS161
24bec015,CS163
24bec015,new
24bec015,B1
24bec015,B2
24bec016,MA202
24bec016,CS162
24bec016,CS164
24bec016,HS161
24bec016,CS163
24bec016,new
24bec016,B1
24bec016,B2
24bec017,MA202
24bec017,CS162
24bec017,CS164
24bec017,HS161
24bec017,CS163
24bec017,new
24bec017,B1
24bec017,B2
24bec018,MA202
24bec018,CS162
24bec018,CS164
24bec018,HS161
24bec018,CS163
24bec018,new
24bec018,B1
24bec018,B2
24bec019,MA202
24bec019,CS162
24bec019,CS164
24bec019,HS161
24bec019,CS163
24bec019,new
24bec019,B1
24bec019,B2
24bec020,MA202
24bec020,CS162
24bec020,CS164
24bec020,HS161
24bec020,CS163
24bec020,new
24bec020,B1
24bec020,B2
24bec021,MA202
24bec021,CS162
24bec021,CS164
24bec021,HS161
24bec021,CS163
24bec021,new
24bec021,B1
24bec021,B2
24bec022,MA202
24bec022,CS162
24bec022,CS164
24bec022,HS161
24bec022,CS163
24bec022,new
24bec022,B1
24bec022,B2
24bec023,MA202
24bec023,CS162
24bec023,CS164
24bec023,HS161
24bec023,CS163
24bec023,new
24bec023,B1
24bec023,B2
24bec024,MA202
24bec024,CS162
24bec024,CS164
24bec024,HS161
24bec024,CS163
24bec024,new
24bec024,B1
24bec024,B2
24bec025,MA202
24bec025,CS162
24bec025,CS164
24bec025,HS161
24bec025,CS163
24bec025,new
24bec025,B1
24bec025,B2
24bec026,MA202
24bec026,CS162
24bec026,CS164
24bec026,HS161
24bec026,CS163
24bec026,new
24bec026,B1
24bec026,B2
24bec027,MA202
24bec027,CS162
24bec027,CS164
24bec027,HS161
24bec027,CS163
24bec027,new
24bec027,B1
24bec027,B2
24bec028,MA202
24bec028,CS162
24bec028,CS164
24bec028,HS161
24bec028,CS163
24bec028,new
24bec028,B1
24bec028,B2
24bec029,MA202
24bec029,CS162
24bec029,CS164
24bec029,HS161
24bec029,CS163
24bec029,new
24bec029,B1
24bec029,B2
24bec030,MA202
24bec030,CS162
24bec030,CS164
24bec030,HS161
24bec030,CS163
24bec030,new
24bec030,B1
24bec030,B2
24bec031,MA202
24bec031,CS162
24bec031,CS164
24bec031,HS161
24bec031,CS163
24bec031,new
24bec031,B1
24bec031,B2
24bec032,MA202
24bec032,CS162
24bec032,CS164
24bec032,HS161
24bec032,CS163
24bec032,new
24bec032,B1
24bec032,B2
24bec033,MA202
24bec033,CS162
24bec033,CS164
24bec033,HS161
24bec033,CS163
24bec033,new
24bec033,B1
24bec033,B2
24bec034,MA202
24bec034,CS162
24bec034,CS164
24bec034,HS161
24bec034,CS163
24bec034,new
24bec034,B1
24bec034,B2
24bec035,MA202
24bec035,CS162
24bec035,CS164
24bec035,HS161
24bec035,CS163
24bec035,new
24bec035,B1
24bec035,B2
24bec036,MA202
24bec036,CS162
24bec036,CS164
24bec036,HS161
24bec036,CS163
24bec036,new
24bec036,B1
24bec036,B2
24bec037,MA202
24bec037,CS162
24bec037,CS164
24bec037,HS161
24bec037,CS163
24bec037,new
24bec037,B1
24bec037,B2
24bec038,MA202
24bec038,CS162
24bec038,CS164
24bec038,HS161
24bec038,CS163
24bec038,new
24bec038,B1
24bec038,B2
24bec039,MA202
24bec039,CS162
24bec039,CS164
24bec039,HS161
24bec039,CS163
24bec039,new
24bec039,B1
24bec039,B2
24bec040,MA202
24bec040,CS162
24bec040,CS164
24bec040,HS161
24bec040,CS163
24bec040,new
24bec040,B1
24bec040,B2
24bec041,MA202
24bec041,CS162
24bec041,CS164
24bec041,HS161
24bec041,CS163
24bec041,new
24bec041,B1
24bec041,B2
24bec042,MA202
24bec042,CS162
24bec042,CS164
24bec042,HS161
24bec042,CS163
24bec042,new
24bec042,B1
24bec042,B2
24bec043,MA202
24bec043,CS162
24bec043,CS164
24bec043,HS161
24bec043,CS163
24bec043,new
24bec043,B1
24bec043,B2
24bec044,MA202
24bec044,CS162
24bec044,CS164
24bec044,HS161
24bec044,CS163
24bec044,new
24bec044,B1
24bec044,B2
24bec045,MA202
24bec045,CS162
24bec045,CS164
24bec045,HS161
24bec045,CS163
24bec045,new
24bec045,B1
24bec045,B2
24bec046,MA202
24bec046,CS162
24bec046,CS164
24bec046,HS161
24bec046,CS163
24bec046,new
24bec046,B1
24bec046,B2
24bec047,MA202
24bec047,CS162
24bec047,CS164
24bec047,HS161
24bec047,CS163
24bec047,new
24bec047,B1
24bec047,B2
24bec048,MA202
24bec048,CS162
24bec048,CS164
24bec048,HS161
24bec048,CS163
24bec048,new
24bec048,B1
24bec048,B2
24bec049,MA202
24bec049,CS162
24bec049,CS164
24bec049,HS161
24bec049,CS163
24bec049,new
24bec049,B1
24bec049,B2
24bec050,MA202
24bec050,CS162
24bec050,CS164
24bec050,HS161
24bec050,CS163
24bec050,new
24bec050,B1
24bec050,B2
24bec051,MA202
24bec051,CS162
24bec051,CS164
24bec051,HS161
24bec051,CS163
24bec051,new
24bec051,B1
24bec051,B2
24bec052,MA202
24bec052,CS162
24bec052,CS164
24bec052,HS161
24bec052,CS163
24bec052,new
24bec052,B1
24bec052,B2
24bec053,MA202
24bec053,CS162
24bec053,CS164
24bec053,HS161
24bec053,CS163
24bec053,new
24bec053,B1
24bec053,B2
24bec054,MA202
24bec054,CS162
24bec054,CS164
24bec054,HS161
24bec054,CS163
24bec054,new
24bec054,B1
24bec054,B2
24bec055,MA202
24bec055,CS162
24bec055,CS164
24bec055,HS161
24bec055,CS163
24bec055,new
24bec055,B1
24bec055,B2
24bec056,MA202
24bec056,CS162
24bec056,CS164
24bec056,HS161
24bec056,CS163
24bec056,new
24bec056,B1
24bec056,B2
24bec057,MA202
24bec057,CS162
24bec057,CS164
24bec057,HS161
24bec057,CS163
24bec057,new
24bec057,B1
24bec057,B2
24bec058,MA202
24bec058,CS162
24bec058,CS164
24bec058,HS161
24bec058,CS163
24bec058,new
24bec058,B1
24bec058,B2
24bec059,MA202
24bec059,CS162
24bec059,CS164
24bec059,HS161
24bec059,CS163
24bec059,new
24bec059,B1
24bec059,B2
24bec060,MA202
24bec060,CS162
24bec060,CS164
24bec060,HS161
24bec060,CS163
24bec060,new
24bec060,B1
24bec060,B2
24bec061,MA202
24bec061,CS162
24bec061,CS164
24bec061,HS161
24bec061,CS163
24bec061,new
24bec061,B1
24bec061,B2
24bec062,MA202
24bec062,CS162
24bec062,CS164
24bec062,HS161
24bec062,CS163
24bec062,new
24bec062,B1
24bec062,B2
24bec063,MA202
24bec063,CS162
24bec063,CS164
24bec063,HS161
24bec063,CS163
24bec063,new
24bec063,B1
24bec063,B2
24bec064,MA202
24bec064,CS162
24bec064,CS164
24bec064,HS161
24bec064,CS163
24bec064,new
24bec064,B1
24bec064,B2
24bec065,MA202
24bec065,CS162
24bec065,CS164
24bec065,HS161
24bec065,CS163
24bec065,new
24bec065,B1
24bec065,B2
24bec066,MA202
24bec066,CS162
24bec066,CS164
24bec066,HS161
24bec066,CS163
24bec066,new
24bec066,B1
24bec066,B2
24bec067,MA202
24bec067,CS162
24bec067,CS164
24bec067,HS161
24bec067,CS163
24bec067,new
24bec067,B1
24bec067,B2
24bec068,MA202
24bec068,CS162
24bec068,CS164
24bec068,HS161
24bec068,CS163
24bec068,new
24bec068,B1
24bec068,B2
24bec069,MA202
24bec069,CS162
24bec069,CS164
24bec069,HS161
24bec069,CS163
24bec069,new
24bec069,B1
24bec069,B2
24bec070,MA202
24bec070,CS162
24bec070,CS164
24bec070,HS161
24bec070,CS163
24bec070,new
24bec070,B1
24bec070,B2
24bec071,MA202
24bec071,CS162
24bec071,CS164
24bec071,HS161
24bec071,CS163
24bec071,new
24bec071,B1
24bec071,B2
24bec072,MA202
24bec072,CS162
24bec072,CS164
24bec072,HS161
24bec072,CS163
24bec072,new
24bec072,B1
24bec072,B2
24bec073,MA202
24bec073,CS162
24bec073,CS164
24bec073,HS161
24bec073,CS163
24bec073,new
24bec073,B1
24bec073,B2
24bec074,MA202
24bec074,CS162
24bec074,CS164
24bec074,HS161
24bec074,CS163
24bec074,new
24bec074,B1
24bec074,B2
24bec075,MA202
24bec075,CS162
24bec075,CS164
24bec075,HS161
24bec075,CS163
24bec075,new
24bec075,B1
24bec075,B2
24bec076,MA202
24bec076,CS162
24bec076,CS164
24bec076,HS161
24bec076,CS163
24bec076,new
24bec076,B1
24bec076,B2
24bec077,MA202
24bec077,CS162
24bec077,CS164
24bec077,HS161
24bec077,CS163
24bec077,new
24bec077,B1
24bec077,B2
24bec078,MA202
24bec078,CS162
24bec078,CS164
24bec078,HS161
24bec078,CS163
24bec078,new
24bec078,B1
24bec078,B2
24bec079,MA202
24bec079,CS162
24bec079,CS164
24bec079,HS161
24bec079,CS163
24bec079,new
24bec079,B1
24bec079,B2
24bec080,MA202
24bec080,CS162
24bec080,CS164
24bec080,HS161
24bec080,CS163
24bec080,new
24bec080,B1
24bec080,B2
24bec081,MA202
24bec081,CS162
24bec081,CS164
24bec081,HS161
24bec081,CS163
24bec081,new
24bec081,B1
24bec081,B2
24bec082,MA202
24bec082,CS162
24bec082,CS164
24bec082,HS161
24bec082,CS163
24bec082,new
24bec082,B1
24bec082,B2
24bec083,MA202
24bec083,CS162
24bec083,CS164
24bec083,HS161
24bec083,CS163
24bec083,new
24bec083,B1
24bec083,B2
24bec084,MA202
24bec084,CS162
24bec084,CS164
24bec084,HS161
24bec084,CS163
24bec084,new
24bec084,B1
24bec084,B2
24bec085,MA202
24bec085,CS162
24bec085,CS164
24bec085,HS161
24bec085,CS163
24bec085,new
24bec085,B1
24bec085,B2
24bec086,MA202
24bec086,CS162
24bec086,CS164
24bec086,HS161
24bec086,CS163
24bec086,new
24bec086,B1
24bec086,B2
24bec087,MA202
24bec087,CS162
24bec087,CS164
24bec087,HS161
24bec087,CS163
24bec087,new
24bec087,B1
24bec087,B2
24bec088,MA202
24bec088,CS162
24bec088,CS164
24bec088,HS161
24bec088,CS163
24bec088,new
24bec088,B1
24bec088,B2
24bec089,MA202
24bec089,CS162
24bec089,CS164
24bec089,HS161
24bec089,CS163
24bec089,new
24bec089,B1
24bec089,B2
24bec090,MA202
24bec090,CS162
24bec090,CS164
24bec090,HS161
24bec090,CS163
24bec090,new
24bec090,B1
24bec090,B2
24bec091,MA202
24bec091,CS162
24bec091,CS164
24bec091,HS161
24bec091,CS163
24bec091,new
24bec091,B1
24bec091,B2
24bec092,MA202
24bec092,CS162
24bec092,CS164
24bec092,HS161
24bec092,CS163
24bec092,new
24bec092,B1
24bec092,B2
24bec093,MA202
24bec093,CS162
24bec093,CS164
24bec093,HS161
24bec093,CS163
24bec093,new
24bec093,B1
24bec093,B2
24bec094,MA202
24bec094,CS162
24bec094,CS164
24bec094,HS161
24bec094,CS163
24bec094,new
24bec094,B1
24bec094,B2
24bec095,MA202
24bec095,CS162
24bec095,CS164
24bec095,HS161
24bec095,CS163
24bec095,new
24bec095,B1
24bec095,B2
24bec096,MA202
24bec096,CS162
24bec096,CS164
24bec096,HS161
24bec096,CS163
24bec096,new
24bec096,B1
24bec096,B2
24bec097,MA202
24bec097,CS162
24bec097,CS164
24bec097,HS161
24bec097,CS163
24bec097,new
24bec097,B1
24bec097,B2
24bec098,MA202
24bec098,CS162
24bec098,CS164
24bec098,HS161
24bec098,CS163
24bec098,new
24bec098,B1
24bec098,B2
24bec099,MA202
24bec099,CS162
24bec099,CS164
24bec099,HS161
24bec099,CS163
24bec099,new
24bec099,B1
24bec099,B2
24bec100,MA202
24bec100,CS162
24bec100,CS164
24bec100,HS161
24bec100,CS163
24bec100,new
24bec100,B1
24bec100,B2
23bcs001,MA202
23bcs001,CS206
23bcs001,CS204
23bcs001,CS301
23bcs001,CS310
23bcs001,HS205
23bcs002,MA202
23bcs002,CS206
23bcs002,CS204
23bcs002,CS301
23bcs002,CS310
23bcs002,HS205
23bcs003,MA202
23bcs003,CS206
23bcs003,CS204
23bcs003,CS301
23bcs003,CS310
23bcs003,HS205
23bcs004,MA202
23bcs004,CS206
23bcs004,CS204
23bcs004,CS301
23bcs004,CS310
23bcs004,HS205
23bcs005,MA202
23bcs005,CS206
23bcs005,CS204
23bcs005,CS301
23bcs005,CS310
23bcs005,HS205
23bcs006,MA202
23bcs006,CS206
23bcs006,CS204
23bcs006,CS301
23bcs006,CS310
23bcs006,HS205
23bcs007,MA202
23bcs007,CS206
23bcs007,CS204
23bcs007,CS301
23bcs007,CS310
23bcs007,HS205
23bcs008,MA202
23bcs008,CS206
23bcs008,CS204
23bcs008,CS301
23bcs008,CS310
23bcs008,HS205
23bcs009,MA202
23bcs009,CS206
23bcs009,CS204
23bcs009,CS301
23bcs009,CS310
23bcs009,HS205
23bcs010,MA202
23bcs010,CS206
23bcs010,CS204
23bcs010,CS301
23bcs010,CS310
23bcs010,HS205
23bcs011,MA202
23bcs011,CS206
23bcs011,CS204
23bcs011,CS301
23bcs011,CS310
23bcs011,HS205
23bcs012,MA202
23bcs012,CS206
23bcs012,CS204
23bcs012,CS301
23bcs012,CS310
23bcs012,HS205
23bcs013,MA202
